6067
1071	944	15
1071	955	15
1071	966	15
1071	977	15
1071	984	15
1071	901	15
1070	902	15
1070	903	15
1070	904	15
1070	907	15
1070	908	15
1070	909	15
1070	923	15
1070	925	15
1070	928	15
1071	946	15
1070	958	15
1070	972	15
704	900	20
709	911	20
710	913	20
711	946	20
712	926	20
713	909	20
714	903	20
715	904	20
716	951	20
705	925	20
706	923	20
707	902	20
708	908	20
1072	900	23
1083	911	23
1094	922	23
1105	933	23
1116	944	23
1127	955	23
1138	966	23
1149	977	23
1156	984	23
1073	901	23
1074	902	23
1075	903	23
1076	904	23
1077	905	23
1078	906	23
1079	907	23
1080	908	23
1081	909	23
1082	910	23
1084	912	23
1085	913	23
1086	914	23
1087	915	23
1088	916	23
1089	917	23
1090	918	23
1091	919	23
1092	920	23
1093	921	23
1095	923	23
1096	924	23
1097	925	23
1098	926	23
1099	927	23
1100	928	23
1101	929	23
1102	930	23
1103	931	23
1104	932	23
1106	934	23
1107	935	23
1108	936	23
1109	937	23
1110	938	23
1111	939	23
1112	940	23
1113	941	23
1114	942	23
1115	943	23
1117	945	23
1118	946	23
1119	947	23
1120	948	23
1121	949	23
1122	950	23
1123	951	23
1124	952	23
1125	953	23
1126	954	23
1128	956	23
1129	957	23
1130	958	23
1131	959	23
1132	960	23
1133	961	23
1134	962	23
1135	963	23
1136	964	23
1137	965	23
1139	967	23
1140	968	23
1141	969	23
1142	970	23
1143	971	23
1144	972	23
1145	973	23
1146	974	23
1147	975	23
1148	976	23
1150	978	23
1151	979	23
1152	980	23
1153	981	23
1154	982	23
1155	983	23
985	900	11
996	911	11
1007	922	11
1018	933	11
1029	944	11
1040	955	11
1051	966	11
1062	977	11
1069	984	11
986	901	11
987	902	11
988	903	11
989	904	11
990	905	11
991	906	11
992	907	11
993	908	11
994	909	11
995	910	11
997	912	11
998	913	11
999	914	11
1000	915	11
1001	916	11
1002	917	11
1003	918	11
1004	919	11
1005	920	11
1006	921	11
1008	923	11
1009	924	11
1010	925	11
1011	926	11
1012	927	11
1013	928	11
1014	929	11
1015	930	11
1016	931	11
1017	932	11
1019	934	11
1020	935	11
1021	936	11
1022	937	11
1023	938	11
1024	939	11
1025	940	11
1026	941	11
1027	942	11
1028	943	11
1030	945	11
1031	946	11
1032	947	11
1033	948	11
1034	949	11
1035	950	11
1036	951	11
1037	952	11
1038	953	11
1039	954	11
1041	956	11
1042	957	11
1043	958	11
1044	959	11
1045	960	11
1046	961	11
1047	962	11
1048	963	11
1049	964	11
1050	965	11
1052	967	11
1053	968	11
1054	969	11
1055	970	11
1056	971	11
1057	972	11
1058	973	11
1059	974	11
1060	975	11
1061	976	11
1063	978	11
1064	979	11
1065	980	11
1066	981	11
1067	982	11
1068	983	11
497	900	3
497	911	3
497	922	3
497	933	3
497	944	3
498	955	3
498	966	3
498	977	3
498	984	3
498	901	3
499	902	3
499	903	3
499	904	3
499	905	3
499	906	3
499	907	3
499	908	3
499	909	3
499	910	3
499	912	3
499	913	3
499	914	3
499	915	3
499	916	3
499	917	3
499	918	3
499	919	3
499	920	3
499	921	3
500	923	3
500	924	3
500	925	3
500	926	3
500	927	3
500	928	3
500	929	3
500	930	3
500	931	3
500	932	3
500	934	3
500	935	3
500	936	3
500	937	3
500	938	3
500	939	3
500	940	3
500	941	3
500	942	3
500	943	3
500	945	3
500	946	3
500	947	3
500	948	3
500	949	3
500	950	3
501	951	3
501	952	3
501	953	3
501	954	3
501	956	3
501	957	3
501	958	3
501	959	3
501	960	3
501	961	3
501	962	3
501	963	3
501	964	3
501	965	3
501	967	3
501	968	3
501	969	3
501	970	3
502	971	3
502	972	3
502	973	3
502	974	3
503	975	3
503	976	3
503	978	3
503	979	3
504	980	3
504	981	3
504	982	3
504	983	3
5	623	1
4	630	1
1	651	1
1	23	1
1	21	1
3	37	1
3	678	1
3	688	1
1	598	1
3	683	1
2	680	1
2	668	1
2	8	1
2	746	1
2	691	1
2	732	1
2	559	1
2	10	1
2	648	1
2	496	1
1	734	1
2	756	1
2	761	1
2	572	1
2	669	1
3	615	1
2	565	1
2	685	1
1	574	1
1	766	1
1	619	1
1	622	1
1	11	1
1	735	1
1	36	1
1	649	1
1	725	1
1	750	1
1	764	1
1	767	1
1	681	1
1	670	1
0	753	1
1	731	1
1	729	1
1	694	1
1	7	1
1	556	1
1	642	1
1	748	1
1	733	1
1	754	1
1	641	1
1	763	1
1	573	1
1	22	1
1	650	1
1	557	1
1	717	1
1	682	1
0	702	1
1	747	1
1	597	1
1	621	1
1	752	1
1	581	1
1	639	1
1	595	1
1	758	1
1	765	1
1	654	1
1	637	1
1	751	1
1	762	1
1	726	1
1	690	1
1	647	1
1	718	1
1	20	1
1	638	1
1	757	1
1	693	1
1	25	1
0	703	1
0	12	1
0	730	1
0	618	1
0	720	1
0	6	1
1	755	1
0	692	1
1	760	1
1	687	1
0	719	1
0	9	1
0	560	1
0	26	1
0	558	1
0	596	1
0	617	1
0	657	1
0	686	1
0	653	1
0	727	1
0	575	1
0	745	1
0	24	1
0	640	1
0	677	1
0	580	1
0	728	1
0	561	1
0	684	1
0	616	1
0	656	1
0	655	1
0	759	1
0	689	1
27	623	2
27	630	2
31	651	2
32	23	2
33	21	2
33	37	2
28	678	2
28	688	2
28	598	2
27	683	2
30	680	2
31	668	2
32	8	2
32	746	2
30	691	2
30	732	2
29	559	2
28	10	2
30	648	2
31	496	2
32	734	2
33	756	2
33	761	2
32	572	2
32	669	2
32	615	2
32	565	2
32	685	2
32	574	2
30	766	2
32	619	2
32	622	2
30	11	2
30	735	2
30	36	2
28	649	2
30	725	2
31	750	2
33	764	2
34	767	2
34	681	2
34	670	2
34	753	2
34	731	2
33	729	2
32	694	2
32	7	2
30	556	2
32	642	2
32	748	2
31	733	2
30	754	2
30	641	2
28	763	2
30	573	2
31	22	2
33	650	2
33	557	2
33	717	2
33	682	2
32	702	2
31	747	2
31	597	2
33	621	2
33	752	2
32	581	2
32	639	2
32	595	2
31	758	2
31	765	2
33	654	2
34	637	2
35	751	2
35	762	2
35	726	2
35	690	2
34	647	2
33	718	2
32	20	2
30	638	2
31	757	2
31	693	2
31	25	2
30	703	2
30	12	2
29	730	2
30	618	2
31	720	2
33	6	2
34	755	2
33	692	2
33	760	2
33	687	2
33	719	2
32	9	2
33	560	2
566	623	4
566	630	4
568	651	4
570	23	4
567	21	4
569	37	4
566	678	4
566	688	4
566	598	4
566	683	4
569	680	4
570	668	4
571	8	4
569	746	4
566	691	4
566	732	4
566	559	4
566	10	4
568	648	4
570	496	4
567	734	4
567	756	4
567	761	4
568	572	4
567	669	4
568	615	4
568	565	4
568	685	4
571	574	4
569	766	4
567	619	4
568	622	4
567	11	4
566	735	4
566	36	4
566	649	4
568	725	4
567	750	4
567	764	4
567	767	4
568	681	4
569	670	4
568	753	4
569	731	4
569	729	4
568	694	4
571	7	4
568	556	4
568	642	4
568	748	4
567	733	4
567	754	4
566	641	4
566	763	4
567	573	4
567	22	4
567	650	4
567	557	4
567	717	4
567	682	4
567	702	4
567	747	4
567	597	4
567	621	4
567	752	4
567	581	4
567	639	4
567	595	4
567	758	4
567	765	4
567	654	4
567	637	4
568	751	4
570	762	4
567	726	4
568	690	4
569	647	4
568	718	4
571	20	4
567	638	4
567	757	4
567	693	4
567	25	4
567	12	4
566	730	4
567	720	4
567	6	4
568	755	4
567	692	4
567	760	4
567	687	4
567	719	4
567	9	4
567	26	4
576	623	5
576	630	5
577	651	5
577	23	5
577	21	5
577	37	5
576	678	5
576	688	5
576	598	5
576	683	5
577	680	5
577	668	5
577	8	5
577	746	5
577	691	5
577	732	5
576	559	5
576	10	5
577	648	5
577	496	5
577	734	5
577	756	5
578	761	5
578	572	5
578	669	5
578	615	5
578	565	5
578	685	5
578	574	5
578	766	5
578	619	5
578	622	5
578	11	5
577	735	5
577	36	5
576	649	5
577	725	5
577	750	5
577	764	5
578	767	5
578	681	5
579	670	5
579	753	5
579	731	5
579	729	5
579	694	5
579	7	5
578	556	5
578	642	5
578	748	5
578	733	5
578	754	5
577	641	5
576	763	5
577	573	5
577	22	5
578	650	5
578	557	5
578	717	5
578	682	5
578	702	5
578	747	5
578	597	5
578	621	5
578	752	5
578	581	5
578	639	5
578	595	5
578	758	5
578	765	5
578	654	5
579	637	5
579	751	5
579	762	5
579	726	5
579	690	5
579	647	5
579	718	5
579	20	5
579	638	5
579	757	5
579	693	5
578	25	5
578	703	5
576	730	5
577	720	5
579	6	5
579	755	5
579	692	5
579	760	5
579	687	5
579	719	5
579	9	5
579	560	5
579	26	5
579	558	5
584	623	6
584	651	6
583	21	6
585	37	6
582	678	6
585	688	6
587	598	6
584	680	6
583	8	6
585	746	6
584	691	6
585	732	6
587	559	6
583	648	6
582	496	6
582	734	6
582	756	6
584	761	6
584	572	6
582	615	6
584	565	6
585	685	6
585	574	6
583	619	6
585	622	6
584	11	6
585	735	6
587	36	6
583	725	6
582	750	6
583	764	6
583	767	6
584	681	6
584	670	6
584	753	6
585	731	6
585	729	6
584	694	6
585	7	6
583	642	6
585	748	6
585	733	6
585	754	6
586	641	6
583	573	6
582	22	6
583	650	6
583	557	6
583	717	6
583	682	6
583	702	6
583	747	6
583	597	6
583	621	6
583	752	6
583	581	6
583	639	6
583	595	6
583	758	6
583	765	6
583	654	6
583	751	6
584	762	6
582	726	6
585	690	6
585	647	6
586	718	6
586	20	6
582	757	6
583	693	6
584	25	6
585	703	6
586	12	6
591	623	8
588	651	8
590	23	8
591	21	8
592	37	8
593	678	8
593	688	8
594	598	8
588	680	8
589	668	8
590	8	8
590	746	8
591	691	8
592	732	8
593	559	8
588	648	8
588	496	8
589	734	8
590	756	8
590	761	8
590	572	8
590	669	8
590	615	8
590	565	8
590	685	8
590	574	8
590	766	8
590	619	8
591	622	8
591	11	8
592	735	8
592	36	8
592	649	8
588	725	8
588	750	8
589	764	8
589	767	8
590	681	8
591	670	8
590	753	8
591	731	8
591	729	8
591	694	8
590	7	8
590	556	8
590	642	8
590	748	8
591	733	8
591	754	8
592	641	8
592	763	8
588	573	8
588	22	8
589	650	8
589	557	8
589	717	8
589	682	8
589	747	8
589	621	8
589	581	8
589	639	8
589	595	8
589	758	8
589	654	8
589	637	8
589	751	8
591	762	8
590	726	8
591	690	8
591	647	8
591	718	8
592	20	8
590	638	8
590	757	8
591	693	8
591	25	8
590	703	8
591	12	8
588	618	8
588	720	8
589	6	8
589	755	8
589	692	8
589	760	8
589	687	8
589	719	8
589	9	8
589	560	8
589	26	8
589	558	8
589	596	8
589	617	8
589	657	8
589	686	8
599	623	10
606	630	10
599	651	10
607	23	10
608	21	10
609	37	10
610	678	10
611	688	10
612	598	10
606	683	10
599	680	10
607	668	10
608	8	10
609	746	10
610	691	10
611	732	10
612	559	10
606	10	10
599	648	10
607	496	10
600	734	10
601	756	10
602	761	10
603	572	10
604	669	10
605	615	10
605	565	10
605	685	10
613	574	10
614	766	10
608	619	10
609	622	10
610	11	10
611	735	10
612	36	10
606	649	10
599	725	10
607	750	10
600	764	10
601	767	10
602	681	10
603	670	10
604	753	10
605	731	10
605	729	10
605	694	10
613	7	10
614	556	10
608	642	10
609	748	10
610	733	10
611	754	10
612	641	10
606	763	10
599	573	10
607	22	10
600	650	10
600	557	10
600	717	10
600	682	10
600	702	10
600	747	10
600	597	10
600	621	10
600	752	10
600	581	10
600	639	10
600	595	10
600	758	10
600	765	10
600	654	10
601	637	10
602	751	10
603	762	10
604	726	10
605	690	10
605	647	10
605	718	10
613	20	10
614	638	10
608	757	10
609	693	10
610	25	10
611	703	10
612	12	10
606	730	10
599	618	10
607	720	10
600	6	10
600	755	10
600	692	10
600	760	10
600	687	10
600	719	10
600	9	10
600	560	10
600	26	10
600	558	10
600	596	10
600	617	10
600	657	10
600	686	10
600	653	10
601	727	10
602	575	10
603	745	10
604	24	10
605	640	10
605	677	10
605	580	10
613	728	10
614	561	10
608	684	10
609	616	10
610	656	10
611	655	10
612	759	10
606	689	10
627	23	13
624	680	13
626	668	13
626	8	13
624	648	13
626	496	13
627	734	13
627	756	13
627	761	13
628	572	13
626	669	13
626	615	13
627	565	13
627	685	13
627	574	13
626	766	13
625	619	13
628	11	13
627	735	13
624	725	13
627	764	13
627	767	13
627	681	13
628	670	13
629	731	13
628	729	13
625	694	13
625	7	13
626	556	13
624	642	13
625	748	13
626	733	13
626	754	13
624	573	13
626	650	13
626	557	13
626	717	13
626	682	13
626	747	13
627	752	13
626	581	13
627	639	13
627	595	13
626	758	13
626	765	13
627	654	13
628	637	13
627	751	13
629	762	13
628	726	13
629	690	13
628	647	13
626	718	13
625	20	13
625	757	13
625	693	13
625	25	13
626	755	13
629	760	13
629	687	13
636	623	14
636	630	14
636	651	14
635	23	14
635	21	14
634	37	14
635	678	14
634	688	14
634	598	14
635	683	14
635	680	14
635	668	14
634	8	14
634	746	14
634	691	14
634	732	14
633	559	14
634	10	14
634	648	14
634	496	14
634	734	14
634	756	14
633	761	14
633	572	14
633	669	14
633	615	14
633	565	14
633	685	14
633	574	14
633	766	14
633	619	14
633	622	14
633	11	14
633	735	14
634	36	14
633	649	14
633	725	14
633	750	14
633	764	14
633	767	14
633	681	14
633	670	14
631	753	14
633	731	14
633	729	14
633	694	14
633	7	14
633	556	14
633	642	14
633	748	14
633	733	14
633	754	14
633	641	14
632	763	14
633	573	14
633	22	14
632	650	14
632	557	14
632	717	14
632	682	14
632	747	14
632	597	14
633	621	14
632	752	14
632	581	14
632	639	14
632	595	14
632	758	14
632	765	14
632	654	14
632	637	14
632	751	14
632	762	14
632	726	14
632	690	14
632	647	14
632	718	14
632	20	14
632	638	14
632	757	14
632	693	14
632	25	14
631	730	14
631	720	14
632	6	14
632	755	14
631	692	14
632	760	14
632	687	14
645	623	16
646	630	16
644	651	16
644	23	16
644	21	16
645	37	16
645	678	16
645	688	16
645	598	16
646	683	16
643	680	16
644	668	16
644	8	16
644	746	16
645	691	16
644	732	16
645	559	16
645	10	16
643	648	16
644	496	16
644	734	16
644	756	16
644	761	16
644	572	16
644	669	16
644	615	16
644	565	16
644	685	16
644	574	16
644	766	16
644	619	16
644	622	16
644	11	16
644	735	16
645	36	16
645	649	16
643	725	16
644	750	16
644	764	16
644	767	16
644	681	16
644	670	16
644	753	16
644	731	16
644	729	16
644	694	16
644	7	16
644	556	16
644	642	16
644	748	16
644	733	16
644	754	16
645	641	16
645	763	16
643	573	16
644	22	16
644	650	16
644	557	16
644	717	16
644	682	16
644	702	16
644	747	16
644	597	16
644	621	16
644	752	16
644	581	16
644	639	16
644	595	16
644	758	16
644	765	16
644	654	16
644	637	16
644	751	16
644	762	16
644	726	16
644	690	16
644	647	16
644	718	16
644	20	16
645	638	16
644	757	16
644	693	16
644	25	16
644	703	16
644	12	16
645	730	16
643	618	16
644	720	16
643	6	16
644	755	16
644	692	16
644	760	16
644	687	16
644	719	16
644	9	16
644	560	16
644	26	16
644	558	16
644	596	16
644	617	16
644	657	16
644	686	16
643	653	16
644	727	16
658	623	17
663	651	17
665	23	17
667	21	17
659	37	17
658	678	17
658	688	17
658	598	17
658	683	17
662	680	17
664	668	17
664	8	17
665	746	17
662	691	17
663	732	17
660	559	17
660	10	17
662	648	17
664	496	17
666	734	17
666	756	17
666	761	17
666	572	17
665	669	17
666	615	17
665	565	17
665	685	17
665	574	17
663	766	17
662	619	17
664	622	17
664	11	17
663	735	17
661	36	17
660	649	17
662	725	17
664	750	17
666	764	17
666	767	17
667	681	17
667	670	17
667	753	17
667	731	17
666	729	17
666	694	17
664	7	17
663	556	17
663	642	17
663	748	17
664	733	17
663	754	17
663	641	17
660	763	17
662	573	17
664	22	17
664	650	17
664	557	17
664	717	17
665	682	17
665	702	17
665	747	17
664	597	17
665	621	17
665	752	17
665	581	17
665	639	17
665	595	17
666	758	17
664	765	17
666	654	17
667	637	17
659	751	17
659	762	17
659	726	17
659	690	17
667	647	17
666	718	17
665	20	17
661	638	17
663	757	17
663	693	17
663	25	17
663	703	17
663	12	17
661	730	17
662	618	17
664	720	17
665	6	17
666	755	17
666	692	17
665	760	17
665	687	17
664	719	17
665	9	17
665	560	17
665	26	17
664	558	17
664	596	17
665	617	17
664	657	17
664	686	17
666	653	17
672	651	18
674	23	18
676	21	18
672	37	18
671	680	18
672	668	18
673	8	18
673	746	18
672	691	18
671	732	18
671	559	18
671	648	18
672	496	18
673	734	18
674	756	18
674	761	18
674	572	18
674	669	18
674	615	18
674	565	18
674	685	18
674	574	18
673	766	18
672	11	18
671	735	18
671	36	18
671	725	18
672	764	18
674	681	18
675	670	18
675	731	18
676	729	18
674	694	18
673	7	18
672	556	18
673	748	18
672	733	18
673	754	18
671	641	18
671	573	18
671	22	18
672	650	18
672	557	18
672	717	18
672	682	18
672	702	18
672	747	18
671	597	18
672	621	18
672	752	18
672	581	18
672	639	18
672	595	18
672	758	18
672	765	18
672	654	18
674	637	18
674	751	18
676	762	18
676	726	18
676	647	18
675	718	18
675	20	18
672	638	18
672	757	18
672	693	18
672	25	18
673	755	18
673	760	18
673	687	18
695	623	19
695	630	19
696	651	19
696	23	19
696	21	19
696	37	19
696	678	19
696	688	19
696	598	19
696	683	19
697	680	19
697	668	19
697	8	19
697	746	19
697	691	19
697	732	19
697	559	19
697	10	19
698	648	19
698	496	19
698	734	19
698	756	19
698	761	19
698	572	19
698	669	19
698	615	19
698	565	19
698	685	19
698	574	19
698	766	19
698	619	19
698	622	19
698	11	19
698	735	19
698	36	19
698	649	19
699	725	19
699	750	19
699	764	19
699	767	19
699	681	19
699	670	19
699	753	19
699	731	19
699	729	19
699	694	19
699	7	19
699	556	19
699	642	19
699	748	19
699	733	19
699	754	19
699	641	19
699	763	19
700	573	19
700	22	19
700	650	19
700	557	19
700	717	19
700	682	19
700	702	19
700	747	19
700	597	19
700	621	19
700	752	19
700	581	19
700	639	19
700	595	19
700	758	19
700	765	19
700	654	19
700	637	19
700	751	19
700	762	19
700	726	19
700	690	19
700	647	19
700	718	19
700	20	19
700	638	19
700	757	19
700	693	19
700	25	19
700	703	19
700	12	19
700	730	19
701	618	19
701	720	19
701	6	19
701	755	19
701	692	19
701	760	19
701	687	19
701	719	19
701	9	19
701	560	19
701	26	19
701	558	19
701	596	19
701	617	19
701	657	19
701	686	19
701	653	19
701	727	19
701	575	19
701	745	19
701	24	19
701	640	19
701	677	19
701	580	19
701	728	19
701	561	19
701	684	19
701	616	19
701	656	19
701	655	19
701	759	19
701	689	19
721	623	21
721	630	21
723	651	21
722	23	21
721	21	21
721	37	21
721	678	21
721	688	21
721	598	21
721	683	21
723	680	21
722	668	21
722	8	21
722	746	21
721	691	21
721	732	21
721	559	21
721	10	21
724	648	21
723	496	21
723	734	21
723	756	21
723	761	21
723	572	21
723	669	21
723	615	21
723	565	21
722	685	21
722	574	21
722	766	21
722	619	21
722	622	21
722	11	21
722	735	21
721	36	21
721	649	21
724	725	21
724	750	21
724	764	21
724	767	21
723	681	21
723	670	21
723	753	21
723	731	21
723	729	21
723	694	21
723	7	21
723	556	21
723	642	21
722	748	21
722	733	21
722	754	21
722	641	21
722	763	21
724	573	21
724	22	21
724	717	21
724	682	21
724	702	21
724	747	21
724	597	21
724	621	21
724	752	21
724	581	21
724	639	21
724	595	21
724	758	21
724	765	21
724	654	21
724	637	21
723	751	21
723	762	21
723	726	21
723	690	21
723	647	21
723	718	21
723	20	21
723	638	21
723	757	21
723	693	21
722	25	21
722	703	21
722	12	21
722	730	21
736	623	22
737	630	22
738	651	22
739	23	22
740	21	22
736	37	22
736	678	22
736	688	22
736	598	22
737	683	22
738	680	22
739	668	22
741	8	22
740	746	22
736	691	22
736	732	22
736	559	22
737	10	22
738	648	22
739	496	22
742	734	22
742	756	22
742	761	22
742	572	22
742	669	22
742	615	22
742	565	22
742	685	22
742	574	22
742	766	22
741	619	22
740	622	22
740	11	22
736	735	22
736	36	22
737	649	22
738	725	22
739	750	22
742	764	22
742	767	22
742	681	22
742	670	22
742	753	22
742	731	22
742	729	22
742	694	22
742	7	22
742	556	22
741	642	22
741	748	22
740	733	22
740	754	22
736	641	22
737	763	22
738	573	22
739	22	22
743	650	22
743	557	22
743	717	22
743	682	22
743	702	22
743	747	22
743	597	22
743	621	22
743	752	22
743	581	22
743	639	22
743	595	22
743	758	22
743	765	22
743	654	22
742	637	22
742	751	22
742	762	22
742	726	22
742	690	22
742	647	22
742	718	22
742	20	22
742	638	22
741	757	22
741	693	22
741	25	22
741	703	22
740	12	22
737	730	22
738	618	22
739	720	22
744	6	22
744	755	22
744	692	22
744	760	22
744	687	22
744	719	22
744	9	22
744	560	22
744	26	22
744	558	22
744	596	22
744	617	22
744	657	22
744	686	22
744	653	22
742	727	22
742	575	22
742	745	22
742	24	22
742	640	22
749	623	24
652	630	24
749	651	24
749	23	24
749	21	24
749	37	24
749	678	24
749	688	24
749	598	24
749	683	24
749	680	24
749	668	24
749	8	24
749	746	24
749	691	24
749	732	24
749	559	24
749	10	24
749	648	24
749	496	24
749	734	24
749	756	24
749	761	24
749	572	24
749	669	24
749	615	24
749	565	24
749	685	24
749	574	24
749	766	24
749	619	24
749	622	24
749	11	24
749	735	24
749	36	24
749	649	24
749	725	24
749	750	24
749	764	24
749	767	24
749	681	24
749	670	24
749	753	24
749	731	24
749	729	24
749	694	24
749	7	24
749	556	24
749	642	24
749	748	24
749	733	24
749	754	24
749	641	24
620	763	24
749	573	24
749	22	24
749	650	24
749	557	24
749	717	24
749	682	24
749	702	24
749	747	24
749	597	24
749	621	24
749	752	24
749	581	24
749	639	24
749	595	24
749	758	24
749	765	24
749	654	24
749	637	24
749	751	24
749	762	24
749	726	24
749	690	24
749	647	24
749	718	24
749	20	24
652	638	24
749	757	24
749	693	24
749	25	24
749	703	24
749	12	24
620	730	24
749	618	24
749	720	24
749	6	24
749	755	24
749	692	24
749	760	24
749	687	24
749	719	24
749	9	24
749	560	24
749	26	24
749	558	24
749	596	24
749	617	24
749	657	24
749	686	24
749	653	24
13	623	25
13	630	25
13	651	25
13	23	25
14	21	25
14	37	25
14	678	25
14	688	25
14	598	25
14	683	25
14	680	25
14	668	25
14	8	25
14	746	25
14	691	25
14	732	25
14	559	25
14	10	25
14	648	25
14	496	25
14	734	25
14	756	25
15	761	25
15	572	25
15	669	25
15	615	25
15	565	25
15	685	25
15	574	25
15	766	25
15	619	25
15	622	25
15	11	25
15	735	25
15	36	25
15	649	25
15	725	25
15	750	25
15	764	25
15	767	25
15	681	25
15	670	25
15	753	25
16	731	25
16	729	25
16	694	25
16	7	25
16	556	25
16	642	25
16	748	25
16	733	25
16	754	25
16	641	25
16	763	25
16	573	25
16	22	25
16	650	25
16	557	25
16	717	25
16	682	25
16	702	25
17	747	25
17	597	25
17	621	25
17	752	25
17	581	25
17	639	25
17	595	25
17	758	25
17	765	25
17	654	25
17	637	25
17	751	25
17	762	25
17	726	25
17	690	25
17	647	25
17	718	25
17	20	25
18	638	25
18	757	25
18	693	25
18	25	25
18	703	25
18	12	25
18	730	25
18	618	25
18	720	25
18	6	25
18	755	25
18	692	25
18	760	25
18	687	25
18	719	25
18	9	25
18	560	25
18	26	25
19	558	25
19	596	25
19	617	25
19	657	25
19	686	25
19	653	25
19	727	25
19	575	25
19	745	25
19	24	25
19	640	25
19	677	25
19	580	25
19	728	25
19	561	25
19	684	25
19	616	25
19	656	25
19	655	25
19	759	25
19	689	25
900	416	12
933	416	12
903	416	12
913	416	12
923	416	12
37	416	9
678	416	9
688	416	9
623	416	9
900	474	12
977	474	12
37	474	9
559	474	9
732	474	9
688	474	9
623	474	9
900	160	12
911	160	12
37	160	9
623	160	9
900	409	12
37	409	9
678	409	9
623	409	9
900	292	12
902	292	12
37	292	9
688	292	9
623	292	9
900	511	12
933	511	12
902	511	12
37	511	9
688	511	9
623	511	9
900	158	12
37	158	9
623	158	9
900	237	12
902	237	12
37	237	9
688	237	9
623	237	9
900	487	12
37	487	9
623	487	9
900	393	12
902	393	12
37	393	9
688	393	9
623	393	9
955	44	12
984	44	12
37	44	9
36	44	9
623	44	9
900	391	12
902	391	12
37	391	9
688	391	9
623	391	9
900	406	12
949	406	12
37	406	9
678	406	9
623	406	9
900	251	12
903	251	12
909	251	12
913	251	12
37	251	9
688	251	9
623	251	9
933	856	12
951	856	12
37	856	9
732	856	9
623	856	9
900	126	12
911	126	12
902	126	12
37	126	9
688	126	9
623	126	9
37	871	9
623	871	9
900	383	12
933	383	12
913	383	12
37	383	9
688	383	9
623	383	9
933	815	12
955	815	12
984	815	12
902	815	12
37	815	9
36	815	9
688	815	9
623	815	9
900	236	12
37	236	9
623	236	9
900	139	12
903	139	12
909	139	12
913	139	12
37	139	9
688	139	9
623	139	9
900	380	12
913	380	12
952	380	12
37	380	9
691	380	9
732	380	9
688	380	9
623	380	9
902	89	12
37	89	9
688	89	9
623	89	9
900	434	12
903	434	12
909	434	12
913	434	12
37	434	9
688	434	9
623	434	9
933	838	12
942	838	12
37	838	9
678	838	9
623	838	9
900	246	12
942	246	12
37	246	9
678	246	9
623	246	9
900	150	12
902	150	12
37	150	9
688	150	9
623	150	9
900	157	12
903	157	12
37	157	9
688	157	9
623	157	9
900	224	12
903	224	12
904	224	12
37	224	9
688	224	9
623	224	9
900	419	12
903	419	12
37	419	9
678	419	9
688	419	9
623	419	9
900	521	12
